12	1.73013	1.22657	1.32917	0.00623144	0.00978901	0.0472838
16	1.62008	1.23926	1.33237	0.00553289	0.00764509	0.0327532
20	1.56202	1.21982	1.29537	0.0051569	0.00655943	0.0268906
24	1.52284	1.19997	1.25904	0.0047725	0.00573098	0.0226742
28	1.49681	1.17381	1.28569	0.0045346	0.0051887	0.020629
32	1.47024	1.16549	1.26519	0.0043616	0.00477248	0.0184278
36	1.456	1.15151	1.26878	0.00422125	0.00450797	0.0178839
40	1.43395	1.14447	1.2401	0.004065	0.00422898	0.0167056
44	1.40955	1.13555	1.22566	0.00386777	0.00400077	0.0149798
48	1.40415	1.12698	1.21508	0.00383989	0.00383003	0.0146292
52	1.38926	1.11748	1.2188	0.00371757	0.00368522	0.0138552
56	1.3851	1.10978	1.20283	0.00366184	0.00352847	0.0131603
60	1.37128	1.10292	1.19668	0.00356638	0.00342798	0.012508
64	1.36719	1.09721	1.19551	0.00346965	0.0033342	0.0125211
68	1.36321	1.09077	1.20678	0.00346493	0.00325639	0.0117299
72	1.35549	1.08658	1.19195	0.00337414	0.00317475	0.0114613
76	1.3464	1.07885	1.18461	0.00335401	0.00308037	0.0113051
80	1.34297	1.07595	1.1908	0.00330253	0.00299389	0.0105775
84	1.3396	1.07306	1.17449	0.00325046	0.0029541	0.0105783
88	1.32776	1.07097	1.18996	0.00321832	0.00289173	0.0102266
92	1.32419	1.06427	1.16311	0.00312091	0.00284683	0.0103689
96	1.32354	1.05973	1.17615	0.00311532	0.00278992	0.00997079
100	1.31986	1.05646	1.17464	0.00312122	0.00278814	0.00964925
104	1.31297	1.05624	1.17168	0.00307609	0.0027433	0.00970123
108	1.31187	1.0496	1.16626	0.00299963	0.00266409	0.0094845
112	1.31525	1.04849	1.15286	0.00302106	0.00264456	0.0091677
116	1.30802	1.04683	1.16202	0.00299308	0.00262896	0.00920417
120	1.30575	1.04436	1.17205	0.00297098	0.00258519	0.00904885
124	1.30348	1.03599	1.16768	0.00297361	0.00254536	0.00885701
128	1.29758	1.03693	1.16297	0.00285729	0.00248794	0.00882074
132	1.29418	1.03629	1.16538	0.00287628	0.00247899	0.0085536
136	1.29304	1.02952	1.16738	0.00289945	0.0024503	0.00863466
140	1.28871	1.02975	1.1546	0.00283305	0.00243756	0.00850125
144	1.28771	1.0278	1.15961	0.00281488	0.00239502	0.00830679
148	1.29304	1.02307	1.1498	0.00288631	0.00243241	0.00834364
152	1.27914	1.02727	1.16482	0.00282902	0.00242163	0.00841531
156	1.27623	1.02436	1.1608	0.00278019	0.0023488	0.00810999
160	1.28276	1.01694	1.13927	0.00279592	0.00233153	0.00794857
164	1.27916	1.01754	1.1401	0.00277016	0.00231957	0.00799076
168	1.27289	1.01698	1.14937	0.0027514	0.00231109	0.00804358
172	1.27939	1.01002	1.15664	0.00274991	0.00228182	0.00769085
176	1.27941	1.00735	1.15521	0.00275195	0.00226514	0.00771158
180	1.27162	1.01072	1.14827	0.00272822	0.00225558	0.00769253
184	1.26515	1.01121	1.14379	0.00268474	0.00226	0.00788113
188	1.26783	1.0104	1.14597	0.00268927	0.00222068	0.00746173
192	1.27008	1.00522	1.15206	0.00269189	0.00224416	0.00778858
196	1.26552	1.00717	1.13858	0.00267375	0.00219817	0.00732744
200	1.26249	1.00107	1.14627	0.00264486	0.00217522	0.00744315
204	1.26018	1.00329	1.13136	0.00264734	0.00215333	0.00718339
208	1.26534	0.994584	1.14933	0.00263886	0.00215783	0.00716458
212	1.26406	0.9957	1.14231	0.00262949	0.00211081	0.00702746
216	1.25918	0.996541	1.14658	0.00261427	0.00214348	0.0073837
220	1.26085	0.993192	1.14	0.00265423	0.00213252	0.00694434
224	1.2573	0.997831	1.12338	0.0026017	0.00211238	0.00698309
228	1.25785	0.993001	1.13384	0.00259653	0.00209592	0.00701027
232	1.25521	0.996564	1.11426	0.00260239	0.00207814	0.00675379
236	1.25931	0.987865	1.13633	0.0025778	0.00207611	0.00689239
240	1.24655	0.992422	1.12009	0.0025818	0.00206323	0.00676703
244	1.25003	0.990856	1.13314	0.00258844	0.00207818	0.00687639
248	1.25269	0.986533	1.13361	0.00255988	0.00205343	0.00686142
252	1.24821	0.9868	1.13353	0.00255515	0.00204329	0.0066728
256	1.2468	0.986312	1.12404	0.00252473	0.00203249	0.006615
260	1.25398	0.981501	1.12542	0.00257682	0.00205885	0.00677706
264	1.25199	0.982342	1.1249	0.00254196	0.00201923	0.00649308
268	1.24492	0.982044	1.12798	0.00250582	0.00202174	0.00661959
272	1.24596	0.978523	1.1267	0.00255885	0.00201325	0.00662852
276	1.24603	0.984723	1.12498	0.00254305	0.00200939	0.00650511
