12	0	1.06754	1.22754	0	0.00483853	0.0274873
16	0	1.04266	1.28029	0	0.00423967	0.0185114
20	0	1.02257	1.3039	0	0.00381704	0.0147946
24	0	0.993581	1.29154	0	0.00345499	0.0123487
28	0	1.00179	1.24556	0	0.00326927	0.0107645
32	0	0.997399	1.21308	0	0.00309903	0.00982384
36	0	0.981988	1.21193	0	0.00294882	0.0091472
40	0	0.978602	1.22573	0	0.0028396	0.00864147
44	0	0.974848	1.22419	0	0.0027598	0.00809938
48	0	0.958087	1.24164	0	0.00265033	0.00760428
52	0	0.953376	1.23831	0	0.00257096	0.00737539
56	0	0.960986	1.21302	0	0.00250857	0.00681358
60	0	0.957358	1.20548	0	0.00245263	0.00662503
64	0	0.951337	1.20491	0	0.0024315	0.00644207
68	0	0.948661	1.21574	0	0.0023833	0.00629479
72	0	0.941275	1.23419	0	0.00234349	0.00611435
76	0	0.940231	1.23211	0	0.00228546	0.00595699
80	0	0.932921	1.22633	0	0.00225669	0.00587698
84	0	0.930228	1.22906	0	0.00223904	0.00570322
88	0	0.933266	1.23239	0	0.00220334	0.00553419
92	0	0.935303	1.20953	0	0.00219195	0.00540649
96	0	0.925776	1.23461	0	0.00217699	0.00539744
100	0	0.925339	1.22898	0	0.00212605	0.00519078
104	0	0.926996	1.22774	0	0.00210787	0.0051386
108	0	0.921219	1.23864	0	0.00209454	0.00505937
112	0	0.922458	1.23259	0	0.00209672	0.00500318
116	0	0.917704	1.22906	0	0.00207561	0.00496229
120	0	0.910877	1.22995	0	0.00204427	0.00489116
124	0	0.90695	1.25771	0	0.00202646	0.004852
128	0	0.911458	1.21855	0	0.00200414	0.00474651
132	0	0.908448	1.22184	0	0.00200781	0.00464996
136	0	0.908001	1.24071	0	0.0020174	0.00467176
140	0	0.900718	1.22988	0	0.00199411	0.00459292
144	0	0.899046	1.24271	0	0.00197707	0.00450841
148	0	0.900638	1.21933	0	0.00196488	0.0044957
152	0	0.896258	1.22354	0	0.00194234	0.00454365
156	0	0.897919	1.20638	0	0.00193205	0.0043853
160	0	0.894734	1.23047	0	0.00194279	0.00430835
164	0	0.893572	1.2241	0	0.00194658	0.00435773
168	0	0.894195	1.2302	0	0.00194036	0.00430336
172	0	0.882926	1.24319	0	0.00191333	0.00428071
176	0	0.894646	1.21272	0	0.00193221	0.0042887
180	0	0.89978	1.18163	0	0.00190677	0.00410804
184	0	0.889378	1.22083	0	0.00189625	0.00411445
188	0	0.894225	1.21195	0	0.00191315	0.00413507
192	0	0.88148	1.24917	0	0.00189443	0.00418545
196	0	0.882252	1.22987	0	0.00189522	0.00413964
200	0	0.882933	1.23987	0	0.00189246	0.00411356
204	0	0.880494	1.23305	0	0.00189502	0.00412057
208	0	0.87704	1.22136	0	0.00188139	0.00407487
212	0	0.879061	1.21394	0	0.00186917	0.00404207
216	0	0.877915	1.22601	0	0.00187176	0.00398464
220	0	0.869002	1.24574	0	0.00185944	0.0039502
224	0	0.870824	1.24562	0	0.00186744	0.00402557
228	0	0.871797	1.23355	0	0.00186213	0.00396518
232	0	0.87375	1.21746	0	0.00186053	0.0039223
236	0	0.874565	1.22261	0	0.00186315	0.00389228
240	0	0.866193	1.23509	0	0.00186741	0.00399001
244	0	0.867327	1.23866	0	0.00186136	0.00388695
248	0	0.865256	1.23691	0	0.001849	0.00389013
252	0	0.870609	1.23143	0	0.00184553	0.0038756
256	0	0.874248	1.20389	0	0.0018471	0.00381666
260	0	0.866647	1.20481	0	0.00183876	0.00379594
264	0	0.861901	1.23555	0	0.00183638	0.00382938
268	0	0.863484	1.21826	0	0.00184418	0.00385474
272	0	0.86373	1.21291	0	0.00184811	0.00374602
276	0	0.859947	1.22513	0	0.00183053	0.00376714
280	0	0.856268	1.22357	0	0.00185157	0.00380537
284	0	0.863169	1.22122	0	0.00184974	0.00377461
288	0	0.862411	1.19624	0	0.00183264	0.00378436
292	0	0.857372	1.22351	0	0.00183457	0.00379481
296	0	0.856192	1.20551	0	0.00183744	0.00371403
300	0	0.859257	1.20902	0	0.0018218	0.00373357
304	0	0.855425	1.20563	0	0.00182168	0.0036385
308	0	0.856217	1.21196	0	0.00182436	0.00369546
312	0	0.854341	1.20767	0	0.00182482	0.00367149
316	0	0.853993	1.21035	0	0.0018251	0.00368786
320	0	0.851536	1.20721	0	0.00182008	0.00374369
324	0	0.851538	1.19304	0	0.00185401	0.00369368
328	0	0.849446	1.202	0	0.00183569	0.00363382
332	0	0.853496	1.20679	0	0.00184644	0.00375452
336	0	0.854371	1.20489	0	0.0018167	0.00363938
340	0	0.845811	1.19591	0	0.00181885	0.0036385
344	0	0.846996	1.21182	0	0.00179973	0.00360332
348	0	0.847718	1.1988	0	0.0018202	0.00362991
