12	0.0184278	0.0789207	0.0414808
16	0.0171665	0.0819779	0.0409157
20	0.0165003	0.0813758	0.0400603
24	0.016029	0.0806293	0.0391394
28	0.0157	0.079725	0.0395213
32	0.0153798	0.0797096	0.0388801
36	0.0152428	0.0785906	0.0403333
40	0.0149943	0.0786981	0.0384851
44	0.0146989	0.0784748	0.037527
48	0.0146707	0.0775315	0.0381381
52	0.0144744	0.0776036	0.0374848
56	0.0144097	0.0771292	0.0376568
60	0.0142718	0.0762066	0.0382952
64	0.0142102	0.0761646	0.0384413
68	0.0141754	0.0758347	0.0383175
72	0.0140726	0.0757772	0.0382022
76	0.0140012	0.0750499	0.0389688
80	0.013936	0.0752313	0.0379249
84	0.0138962	0.075106	0.0382803
88	0.0137819	0.0748561	0.0382861
92	0.0137411	0.0744626	0.0374298
96	0.0137103	0.074217	0.0382308
100	0.01367	0.0740521	0.0377514
104	0.0135786	0.0739833	0.038819
108	0.0135771	0.073545	0.0382071
112	0.0136196	0.073451	0.0376579
116	0.013522	0.073251	0.0384018
120	0.0135089	0.0730005	0.0387789
124	0.0134714	0.0725937	0.0385784
128	0.0133909	0.0727292	0.038841
132	0.0133829	0.0725985	0.0383525
136	0.0133283	0.0723783	0.0390644
140	0.0133194	0.0722193	0.0383589
144	0.0133055	0.0720648	0.0389763
148	0.0133384	0.0720001	0.0381393
152	0.0132033	0.0719107	0.0394438
156	0.0131651	0.0716953	0.0394817
160	0.0132319	0.0712973	0.0381335
164	0.0131639	0.0713534	0.0389457
168	0.0131155	0.071242	0.03905
172	0.0131873	0.0709087	0.0388323
176	0.0132275	0.0706177	0.0387053
180	0.0130716	0.070538	0.0400807
184	0.0130112	0.0707196	0.0394353
188	0.0130467	0.0708472	0.0389613
192	0.0130474	0.0702469	0.0396925
196	0.0130241	0.0706073	0.0385545
200	0.0129764	0.0699377	0.0397533
204	0.0129528	0.0705453	0.038316
208	0.0130124	0.0698597	0.0391037
212	0.0129734	0.0700348	0.0387707
216	0.0129071	0.0697746	0.0396293
220	0.0129532	0.0698584	0.0383571
224	0.0129119	0.0700504	0.0384295
228	0.0129278	0.0696205	0.0388111
232	0.0128849	0.0699511	0.0385486
236	0.0129007	0.0693254	0.0391826
240	0.0127898	0.0699134	0.0379708
244	0.0128217	0.0692987	0.0395671
248	0.0128259	0.0692985	0.0392685
252	0.0128035	0.0693177	0.0384772
256	0.0127958	0.0690429	0.0389844
260	0.0128219	0.0687766	0.0391276
264	0.0128131	0.0689014	0.0386034
268	0.0127586	0.0688426	0.0386026
272	0.0127513	0.0685527	0.0390677
276	0.0127592	0.0690171	0.038972
280	0.0127636	0.0689115	0.0379397
284	0.0127112	0.0686314	0.0385514
288	0.0126759	0.0683943	0.0388543
292	0.0127696	0.0683119	0.0386527
296	0.0127007	0.0684108	0.0385748
300	0.0126851	0.068167	0.03866
304	0.0126974	0.0684847	0.0379956
308	0.0127031	0.0681917	0.0389196
312	0.0126724	0.0681803	0.0382374
316	0.0126712	0.0681576	0.0384644
320	0.0126715	0.0682157	0.0381381
324	0.012684	0.0677351	0.038342
328	0.0126814	0.0675761	0.0385136
332	0.0126428	0.0677608	0.037661
336	0.0126109	0.0674808	0.0387367
340	0.012658	0.0674657	0.0382858
344	0.0125886	0.0682845	0.0374935
348	0.0126663	0.0673428	0.0380793
