12	0.0797271	0.0366191
16	0.0771704	0.0378961
20	0.0752875	0.0384027
24	0.0728998	0.0379149
28	0.0733168	0.0364798
32	0.0728689	0.0354647
36	0.0716367	0.0353839
40	0.0713126	0.0357496
44	0.0709693	0.0356799
48	0.0696941	0.036163
52	0.0693058	0.036047
56	0.0698226	0.0352948
60	0.0695254	0.0350583
64	0.06906	0.0350279
68	0.0688379	0.0353345
72	0.068274	0.0358682
76	0.0681817	0.0357979
80	0.0676262	0.0356232
84	0.067425	0.0356944
88	0.0676282	0.0357855
92	0.0677575	0.035118
96	0.0670566	0.0358445
100	0.0670123	0.0356748
104	0.0671237	0.0356334
108	0.0666947	0.0359539
112	0.0667699	0.0357742
116	0.0664195	0.0356621
120	0.0659095	0.0356896
124	0.0656118	0.0365018
128	0.0659412	0.0353506
132	0.0657152	0.0354437
136	0.0656796	0.0359956
140	0.0651341	0.0356831
144	0.065006	0.036055
148	0.0651155	0.0353714
152	0.0647989	0.03549
156	0.0649167	0.0349828
160	0.0646781	0.0356865
164	0.0645881	0.0354973
168	0.0646322	0.0356786
172	0.0638056	0.0360599
176	0.064654	0.0351648
180	0.0650311	0.0342481
184	0.0642658	0.035399
188	0.0646245	0.0351357
192	0.0636806	0.0362263
196	0.0637354	0.0356604
200	0.0637848	0.0359519
204	0.0635976	0.0357576
208	0.0633379	0.0354157
212	0.0634942	0.0351888
216	0.0634008	0.0355535
220	0.062753	0.0361251
224	0.0628832	0.0361225
228	0.0629591	0.0357657
232	0.0630941	0.0352944
236	0.0631542	0.0354424
240	0.0625315	0.0358109
244	0.0626133	0.0359161
248	0.0624644	0.0358653
252	0.0628499	0.0357053
256	0.0631223	0.0348888
260	0.0625563	0.0349198
264	0.0622057	0.0358252
268	0.0623201	0.0353177
272	0.0623424	0.0351555
276	0.0620666	0.035521
280	0.0617862	0.0354753
284	0.0623005	0.0354006
288	0.0622393	0.0346607
292	0.0618679	0.0354659
296	0.0617807	0.0349375
300	0.0620066	0.0350352
304	0.0617229	0.0349396
308	0.0617831	0.0351278
312	0.0616473	0.0349943
316	0.0616174	0.0350718
320	0.0614329	0.0349795
324	0.061432	0.0345679
328	0.0612799	0.0348263
332	0.0615784	0.0349688
336	0.0616485	0.0349124
340	0.0610141	0.0346414
344	0.0610973	0.0351115
348	0.0611518	0.034726
