12	1.1015	1.27081
16	1.06815	1.31542
20	1.04358	1.33061
24	1.0109	1.31521
28	1.01707	1.26501
32	1.01129	1.22986
36	0.994196	1.22672
40	0.989817	1.23973
44	0.985002	1.23747
48	0.967186	1.25464
52	0.962001	1.25038
56	0.969179	1.22392
60	0.964906	1.2161
64	0.95855	1.21475
68	0.955304	1.22566
72	0.94746	1.24426
76	0.946232	1.24169
80	0.938471	1.23542
84	0.935731	1.23784
88	0.938605	1.24087
92	0.9403	1.21781
96	0.930563	1.24303
100	0.929969	1.23715
104	0.931532	1.23543
108	0.925597	1.24662
112	0.926545	1.24041
116	0.921611	1.23638
120	0.914594	1.23707
124	0.910396	1.26568
128	0.914999	1.22555
132	0.911813	1.22861
136	0.911388	1.24759
140	0.903736	1.23691
144	0.901935	1.24961
148	0.903515	1.22599
152	0.899137	1.23015
156	0.900703	1.21247
160	0.897492	1.2367
164	0.896194	1.23019
168	0.896816	1.23655
172	0.885384	1.24975
176	0.89711	1.21868
180	0.90235	1.18675
184	0.891665	1.22684
188	0.896714	1.21756
192	0.883581	1.2554
196	0.884406	1.23568
200	0.885042	1.24589
204	0.882417	1.23911
208	0.878861	1.22717
212	0.88099	1.21944
216	0.879721	1.23197
220	0.870754	1.25178
224	0.872526	1.25171
228	0.873521	1.2394
232	0.875542	1.22285
236	0.876338	1.22787
240	0.867645	1.24088
244	0.868798	1.24451
248	0.866719	1.24265
252	0.872074	1.23707
256	0.875837	1.20888
260	0.868046	1.20984
264	0.863169	1.24106
268	0.864723	1.22372
272	0.865033	1.21794
276	0.861248	1.23065
280	0.857382	1.22899
284	0.864468	1.2264
288	0.863659	1.20089
292	0.858466	1.22872
296	0.85732	1.21036
300	0.860383	1.21393
304	0.856489	1.21048
308	0.85733	1.21698
312	0.855403	1.21223
316	0.855046	1.21498
320	0.8525	1.21186
324	0.852457	1.19761
328	0.85038	1.20644
332	0.854494	1.21144
336	0.855408	1.20944
340	0.846677	1.20014
344	0.847849	1.21633
348	0.848555	1.20312
