12	0.0183805	0.0778908	0.0415043
16	0.0171283	0.0809346	0.0408489
20	0.0164638	0.0803562	0.0399908
24	0.0159983	0.0795243	0.0391219
28	0.015662	0.0787395	0.0394648
32	0.0153429	0.0787841	0.0387266
36	0.0152043	0.0776661	0.040105
40	0.0149539	0.0778109	0.0382621
44	0.0146607	0.0775786	0.0373362
48	0.0146293	0.0766558	0.0378662
52	0.0144303	0.0767357	0.037243
56	0.0143694	0.0762458	0.0373281
60	0.0142316	0.0753266	0.0379121
64	0.0141704	0.075334	0.0380137
68	0.0141337	0.0750026	0.0378308
72	0.0140294	0.0749961	0.0377059
76	0.0139607	0.0742582	0.0383659
80	0.0138965	0.074396	0.037436
84	0.0138523	0.0743208	0.0376691
88	0.0137391	0.0740706	0.0376406
92	0.0136979	0.0736679	0.0368374
96	0.0136698	0.0734569	0.0375744
100	0.013634	0.0732743	0.0371116
104	0.0135416	0.0732516	0.0379969
108	0.0135365	0.0728093	0.0374908
112	0.0135777	0.0726895	0.0369505
116	0.0134894	0.0724862	0.0376057
120	0.0134731	0.0722374	0.037971
124	0.0134369	0.0718711	0.0377701
128	0.0133546	0.0720294	0.0379331
132	0.013341	0.0719154	0.0374426
136	0.0132993	0.0716802	0.0380588
140	0.013278	0.071552	0.037396
144	0.0132662	0.0714193	0.0379152
148	0.0133054	0.0713052	0.0372003
152	0.0131753	0.0712769	0.0383131
156	0.013132	0.071087	0.0383199
160	0.013199	0.0706591	0.0371261
164	0.0131388	0.0707175	0.0378066
168	0.0130902	0.0705566	0.0380072
172	0.0131603	0.0702433	0.0377494
176	0.0131938	0.069957	0.0376356
180	0.013046	0.0700155	0.038608
184	0.0129877	0.070096	0.0382056
188	0.0130235	0.0702531	0.0377062
192	0.0130272	0.0696882	0.0383619
196	0.013002	0.070005	0.0373697
200	0.0129525	0.0693944	0.0383973
204	0.0129336	0.0699409	0.0371061
208	0.0129867	0.0692833	0.0378567
212	0.0129548	0.0694125	0.037556
216	0.0128962	0.069161	0.0383486
220	0.0129393	0.069198	0.037215
224	0.0128958	0.0694907	0.037074
228	0.0129094	0.0690582	0.0374483
232	0.0128714	0.0693984	0.0370797
236	0.0128917	0.0687465	0.0378009
240	0.0127832	0.0692971	0.0366459
244	0.0128134	0.0687534	0.0379422
248	0.0128155	0.0687593	0.0377994
252	0.0127881	0.0688048	0.0371105
256	0.012785	0.0685438	0.0374267
260	0.0128181	0.0683043	0.0375513
264	0.0128146	0.0683091	0.0371651
268	0.0127538	0.0682861	0.0371931
272	0.0127524	0.0680059	0.0376069
276	0.0127593	0.0684916	0.0373442
280	0.0127573	0.0683526	0.0365832
284	0.0127108	0.0681072	0.0370448
288	0.0126774	0.0678391	0.0374223
292	0.012776	0.0678188	0.0370586
296	0.0127009	0.0678864	0.0370473
300	0.0126874	0.0676952	0.0370145
304	0.0126932	0.0679763	0.0365355
308	0.0126986	0.0678308	0.0370939
312	0.0126753	0.067659	0.0367738
316	0.0126741	0.0676985	0.036866
320	0.0126774	0.067736	0.0365966
324	0.0126916	0.067291	0.0366613
328	0.0126716	0.0672172	0.0368269
332	0.0126478	0.0672439	0.0362612
336	0.0126188	0.0670866	0.0369751
340	0.0126627	0.066996	0.0367488
344	0.0125911	0.067785	0.0360356
348	0.01267	0.0669462	0.0364056
