12	0	0.0871334	0.0401279	0	0.00038176	0.000868599
16	0	0.0843751	0.0414945	0	0.00033451	0.000584961
20	0	0.0823275	0.042044	0	0.000301164	0.000467509
24	0	0.0797223	0.0415044	0	0.000272599	0.00039022
28	0	0.0801866	0.0399301	0	0.000257945	0.000340159
32	0	0.0796909	0.0388186	0	0.000244513	0.000310433
36	0	0.0783494	0.0387272	0	0.000232662	0.000289051
40	0	0.0779917	0.0391242	0	0.000224044	0.000273071
44	0	0.0776211	0.0390393	0	0.000217748	0.00025594
48	0	0.0762283	0.0395656	0	0.000209111	0.000240295
52	0	0.0758045	0.039434	0	0.000202849	0.000233062
56	0	0.0763673	0.0386071	0	0.000197926	0.000215309
60	0	0.0760425	0.0383488	0	0.000193513	0.000209351
64	0	0.0755326	0.0383146	0	0.000191845	0.000203569
68	0	0.0752923	0.0386446	0	0.000188042	0.000198915
72	0	0.0746815	0.0392182	0	0.000184902	0.000193214
76	0	0.0745767	0.0391407	0	0.000180323	0.000188241
80	0	0.0739773	0.0389467	0	0.000178053	0.000185713
84	0	0.0737461	0.0390241	0	0.00017666	0.000180222
88	0	0.0739709	0.0391214	0	0.000173843	0.00017488
92	0	0.0741177	0.038388	0	0.000172945	0.000170845
96	0	0.0733494	0.039177	0	0.000171764	0.000170559
100	0	0.0733024	0.0389916	0	0.000167745	0.000164029
104	0	0.0734223	0.0389464	0	0.000166311	0.00016238
108	0	0.0729543	0.0392866	0	0.000165259	0.000159876
112	0	0.0730428	0.0390893	0	0.000165431	0.0001581
116	0	0.0726574	0.0389726	0	0.000163766	0.000156808
120	0	0.0721086	0.0389965	0	0.000161293	0.000154561
124	0	0.0717899	0.0398721	0	0.000159887	0.000153323
128	0	0.0721395	0.0386269	0	0.000158126	0.00014999
132	0	0.0718944	0.0387276	0	0.000158417	0.000146939
136	0	0.0718526	0.0393221	0	0.000159173	0.000147628
140	0	0.0712703	0.0389755	0	0.000157335	0.000145136
144	0	0.0711323	0.0393789	0	0.00015599	0.000142466
148	0	0.0712529	0.0386354	0	0.000155029	0.000142064
152	0	0.0709013	0.0387659	0	0.000153251	0.000143579
156	0	0.071028	0.0382195	0	0.000152439	0.000138576
160	0	0.0707714	0.0389802	0	0.000153286	0.000136144
164	0	0.0706752	0.0387761	0	0.000153586	0.000137704
168	0	0.0707203	0.0389672	0	0.000153095	0.000135986
172	0	0.0698252	0.0393763	0	0.000150962	0.00013527
176	0	0.0707483	0.0384092	0	0.000152451	0.000135523
180	0	0.0711507	0.0374227	0	0.000150444	0.000129814
184	0	0.0703248	0.0386624	0	0.000149614	0.000130017
188	0	0.0707048	0.0383794	0	0.000150948	0.000130668
192	0	0.069694	0.0395562	0	0.00014947	0.00013226
196	0	0.069752	0.0389433	0	0.000149533	0.000130813
200	0	0.069803	0.0392584	0	0.000149315	0.000129988
204	0	0.0696075	0.0390409	0	0.000149517	0.00013021
208	0	0.0693318	0.0386693	0	0.000148442	0.000128766
212	0	0.0694891	0.0384329	0	0.000147477	0.000127729
216	0	0.069396	0.0388138	0	0.000147682	0.000125915
220	0	0.0686891	0.039437	0	0.00014671	0.000124826
224	0	0.0688309	0.0394321	0	0.000147341	0.000127208
228	0	0.0689057	0.0390488	0	0.000146922	0.0001253
232	0	0.0690579	0.038538	0	0.000146796	0.000123945
236	0	0.0691203	0.0387002	0	0.000147002	0.000122996
240	0	0.0684567	0.0390941	0	0.000147339	0.000126084
244	0	0.0685445	0.0392059	0	0.000146861	0.000122828
248	0	0.068379	0.0391494	0	0.000145886	0.000122928
252	0	0.0688003	0.038975	0	0.000145612	0.000122469
256	0	0.0690861	0.0381026	0	0.000145736	0.000120606
260	0	0.0684838	0.0381306	0	0.000145078	0.000119952
264	0	0.0681072	0.0391025	0	0.000144891	0.000121008
268	0	0.0682307	0.0385547	0	0.000145506	0.00012181
272	0	0.0682486	0.0383844	0	0.000145816	0.000118374
276	0	0.0679483	0.0387704	0	0.000144429	0.000119042
280	0	0.0676562	0.0387202	0	0.000146089	0.00012025
284	0	0.0682001	0.0386451	0	0.000145945	0.000119278
288	0	0.0681388	0.0378538	0	0.000144596	0.000119586
292	0	0.0677394	0.0387158	0	0.000144748	0.000119916
296	0	0.067645	0.0381457	0	0.000144974	0.000117363
300	0	0.0678859	0.0382561	0	0.00014374	0.000117981
304	0	0.0675819	0.038148	0	0.000143731	0.000114976
308	0	0.0676434	0.0383478	0	0.000143942	0.000116777
312	0	0.067494	0.0382113	0	0.000143979	0.000116019
316	0	0.0674655	0.0382956	0	0.000144	0.000116536
320	0	0.0672703	0.0381955	0	0.000143604	0.000118301
324	0	0.0672694	0.0377467	0	0.000146281	0.00011672
328	0	0.0671032	0.0380296	0	0.000144836	0.000114829
332	0	0.067422	0.0381804	0	0.000145684	0.000118643
336	0	0.0674902	0.03812	0	0.000143337	0.000115004
340	0	0.0668131	0.0378352	0	0.000143507	0.000114977
344	0	0.0669058	0.038338	0	0.000141999	0.000113865
348	0	0.0669619	0.0379256	0	0.000143614	0.000114705
