12	0.9768	1.1202
16	0.953626	1.16926
20	0.93513	1.19097
24	0.908553	1.17984
28	0.915963	1.13793
32	0.912016	1.10827
36	0.897855	1.1073
40	0.894796	1.12
44	0.891307	1.11885
48	0.875961	1.13486
52	0.871643	1.13195
56	0.87863	1.10895
60	0.875309	1.10204
64	0.869815	1.10155
68	0.867338	1.1116
72	0.860516	1.12876
76	0.859605	1.12688
80	0.852827	1.12168
84	0.850493	1.12419
88	0.853242	1.12731
92	0.855044	1.1065
96	0.846352	1.12959
100	0.845934	1.12443
104	0.847472	1.1233
108	0.842176	1.13357
112	0.843238	1.12805
116	0.838916	1.12465
120	0.832571	1.12565
124	0.828899	1.15139
128	0.833145	1.11519
132	0.830368	1.11824
136	0.829993	1.13575
140	0.823168	1.12599
144	0.821615	1.13781
148	0.82306	1.11632
152	0.819118	1.12014
156	0.820662	1.10421
160	0.817698	1.1265
164	0.81661	1.12059
168	0.817215	1.12638
172	0.806809	1.13848
176	0.81758	1.11028
180	0.82239	1.08139
184	0.812752	1.11778
188	0.817325	1.10952
192	0.805423	1.14401
196	0.806151	1.12619
200	0.806809	1.13544
204	0.804473	1.12935
208	0.801218	1.11859
212	0.803224	1.11147
216	0.802071	1.12303
220	0.793903	1.14112
224	0.795576	1.14107
228	0.796561	1.12984
232	0.798293	1.11499
236	0.799077	1.11969
240	0.79122	1.13137
244	0.792276	1.13472
248	0.790414	1.13315
252	0.795312	1.12812
256	0.79878	1.10235
260	0.791635	1.10336
264	0.787218	1.13199
268	0.788683	1.11598
272	0.788983	1.11088
276	0.785509	1.12245
280	0.781976	1.12103
284	0.788501	1.1187
288	0.787742	1.09533
292	0.783056	1.1208
296	0.781967	1.10412
300	0.78484	1.10723
304	0.781263	1.10423
308	0.782039	1.1102
312	0.780333	1.10599
316	0.779967	1.10846
320	0.777644	1.10556
324	0.777644	1.09257
328	0.775731	1.10076
332	0.77952	1.10527
336	0.780419	1.10351
340	0.7724	1.09496
344	0.773463	1.10983
348	0.774164	1.09766
