12	0.0183964	0.0771124	0.053291
16	0.0175502	0.085154	0.037527
20	0.0173485	0.0798449	0.0516766
24	0.0155114	0.0838587	0.0441923
28	0.0159386	0.0762147	0.0432122
32	0.0151419	0.0771796	0.0416286
36	0.0150937	0.0765011	0.0419787
40	0.0154155	0.0768598	0.0390656
44	0.0148748	0.0810102	0.0335594
48	0.0143734	0.0806076	0.0376761
52	0.0145127	0.0769547	0.0330554
56	0.0147397	0.0739023	0.0459544
60	0.014606	0.076907	0.0386827
64	0.014633	0.0756392	0.0350548
68	0.014322	0.0737436	0.043025
72	0.0142098	0.0753331	0.0390316
76	0.0142516	0.0738095	0.0374808
80	0.0145709	0.0742738	0.0370885
84	0.0138835	0.0755656	0.042015
88	0.0135197	0.080941	0.0346566
92	0.0142806	0.0719273	0.0382718
96	0.0135425	0.07689	0.0378621
100	0.0135153	0.0737005	0.0354502
104	0.0135234	0.0717104	0.0439074
108	0.0132598	0.076076	0.0358997
112	0.013359	0.0756549	0.0326638
116	0.0136083	0.0740028	0.0388928
120	0.0135175	0.0741022	0.0344944
124	0.01325	0.0744878	0.0372168
128	0.0131364	0.0723768	0.0368881
132	0.0135246	0.0714744	0.0377041
136	0.0134781	0.0736481	0.0369896
140	0.0135385	0.0692419	0.040919
144	0.0135458	0.0743208	0.0336242
148	0.0131178	0.0745321	0.0382927
152	0.013159	0.0745008	0.0321668
156	0.013054	0.0739139	0.0365982
160	0.0131009	0.0732383	0.0365897
164	0.0133239	0.0702975	0.0397313
168	0.0133907	0.0725183	0.0371507
172	0.0130103	0.0725419	0.0361077
176	0.0129095	0.0699818	0.0422154
180	0.0132762	0.0684844	0.0422313
184	0.0129006	0.0707535	0.0410671
188	0.0132211	0.0686252	0.0409189
192	0.0130564	0.0696731	0.0396846
196	0.0130337	0.0696487	0.0360519
200	0.0130336	0.0680225	0.0397015
204	0.0129947	0.0702328	0.0403812
208	0.0126184	0.0735698	0.0357702
212	0.0131203	0.069178	0.0374076
216	0.0132571	0.0693594	0.0397266
220	0.0131628	0.0687049	0.0416948
224	0.0126618	0.0708554	0.0339158
228	0.0128841	0.0712446	0.0360446
232	0.0131336	0.0681903	0.0398226
236	0.0125351	0.0706798	0.0380938
240	0.0125547	0.0716677	0.0375967
244	0.0129031	0.0708043	0.0394657
248	0.012555	0.0719177	0.0344503
252	0.0128477	0.0698707	0.0375947
256	0.0128835	0.0678877	0.0416432
260	0.0128314	0.067266	0.0413878
264	0.0127606	0.0702951	0.0326622
268	0.0128376	0.0669769	0.0411978
272	0.0129373	0.0708479	0.0327808
276	0.0127631	0.0685545	0.0428626
280	0.0126317	0.0691695	0.0342739
284	0.0132002	0.0682842	0.0351974
288	0.0126553	0.0675864	0.042915
292	0.0129639	0.067909	0.0381094
296	0.0126823	0.0678072	0.0429401
300	0.0126059	0.0699681	0.0358058
304	0.012853	0.0668475	0.0375927
308	0.0123067	0.0692568	0.034995
312	0.0125273	0.0662079	0.0430297
316	0.0125004	0.0674666	0.0412925
320	0.0126802	0.0663959	0.0360516
324	0.0127041	0.0669577	0.0413545
328	0.0125315	0.0683175	0.0378189
332	0.0126804	0.0668039	0.0372372
336	0.0123755	0.067135	0.0419313
340	0.0124791	0.0656933	0.0423821
344	0.0124892	0.0684328	0.0369725
