12	1.77568	1.35483	1.65945	0.0403848	0.0631562	0.298478
16	1.69052	1.28046	1.48112	0.0346712	0.0497663	0.180621
20	1.66656	1.2682	1.12952	0.0334635	0.0496259	0.253256
24	1.54202	1.22296	1.40053	0.0286347	0.0386885	0.153399
28	1.50368	1.20678	1.32057	0.0292256	0.03768	0.132914
32	1.44954	1.22005	1.38615	0.0257917	0.0353866	0.155384
36	1.45101	1.17329	1.35722	0.0249528	0.0307873	0.128906
40	1.47345	1.17894	1.29804	0.0248837	0.028527	0.12121
44	1.44062	1.20214	1.06852	0.0234409	0.0249461	0.0814062
48	1.38958	1.18847	1.18018	0.0234935	0.0253204	0.0890342
52	1.41699	1.10878	1.19131	0.0222865	0.0219731	0.0896122
56	1.42268	1.09863	1.21348	0.0230486	0.0227275	0.100418
60	1.39887	1.12513	1.23656	0.0209066	0.0228935	0.0870836
64	1.42167	1.07682	1.25313	0.0215034	0.0220698	0.0827868
68	1.39984	1.09199	1.28266	0.0211562	0.0210188	0.0823919
72	1.36027	1.11073	1.29338	0.0205923	0.0236073	0.0801445
76	1.38024	1.0933	1.13219	0.0195596	0.0206668	0.0811503
80	1.39847	1.09091	1.18672	0.0213899	0.0222395	0.0718844
84	1.33952	1.07159	1.51258	0.0204803	0.022462	0.0956833
88	1.32021	1.13492	1.1892	0.0189689	0.020459	0.0662412
92	1.37763	1.04668	1.31493	0.0197872	0.0198822	0.0699062
96	1.31323	1.09474	1.11225	0.0184283	0.0190342	0.0781236
100	1.29693	1.07529	1.15365	0.0187207	0.0192111	0.0650492
104	1.32439	1.07196	1.15332	0.0193308	0.0195381	0.0770201
108	1.28491	1.10064	1.15921	0.0174997	0.0181562	0.0606588
112	1.28452	1.07765	1.15336	0.0174022	0.0185241	0.0589273
116	1.30286	1.08207	1.1822	0.0177052	0.0181405	0.0608201
120	1.30582	1.08243	1.14	0.018107	0.0172338	0.0581711
124	1.29678	1.06218	1.28831	0.0177002	0.0173057	0.0666101
128	1.2827	1.04554	1.21859	0.0159586	0.0159409	0.0549681
132	1.28832	1.05698	1.15587	0.0177766	0.0167509	0.0510795
136	1.28758	1.0493	1.29233	0.0181332	0.0163305	0.0636982
140	1.31041	1.01918	1.2187	0.0165501	0.0161155	0.062071
144	1.31905	1.05708	1.14264	0.0183104	0.0165103	0.0588159
148	1.2859	1.05113	1.21886	0.0180954	0.0175142	0.0622822
152	1.25299	1.08967	1.07146	0.0174589	0.0178182	0.0545679
156	1.25408	1.07107	1.23106	0.0159656	0.0165545	0.062306
160	1.26964	1.05566	1.18051	0.0162666	0.0167564	0.0564751
164	1.28872	1.03803	1.1533	0.0163523	0.0159267	0.0574139
168	1.28243	1.0389	1.14298	0.018792	0.0167786	0.0498058
172	1.24021	1.03928	1.28585	0.0158748	0.0155876	0.0585291
176	1.24163	1.04083	1.23233	0.0147214	0.0151502	0.0575917
180	1.2933	0.998187	1.30515	0.0162566	0.0153779	0.0613608
184	1.25819	1.02444	1.28226	0.015906	0.0154211	0.0609599
188	1.26267	1.01955	1.31628	0.0160881	0.0165621	0.0559988
192	1.26896	1.01336	1.13944	0.0163581	0.0161132	0.050081
196	1.27193	1.01211	1.10475	0.0170066	0.0152427	0.0506678
200	1.25936	1.03193	1.02875	0.01585	0.014941	0.0453425
204	1.26409	1.01785	1.24914	0.0157054	0.0151434	0.0573791
208	1.24521	1.03834	1.09813	0.0147586	0.01486	0.0507465
212	1.26661	1.0024	1.24544	0.0158085	0.0145405	0.0497973
216	1.26153	1.03689	1.08849	0.0160936	0.0147392	0.0516251
220	1.27775	1.01579	1.22784	0.015635	0.0147077	0.0565704
224	1.22482	1.01913	1.10891	0.0146874	0.0136971	0.0431698
228	1.25589	1.01169	1.11068	0.0153206	0.0142249	0.0504266
232	1.27323	0.991976	1.1253	0.0150744	0.013809	0.0474756
236	1.22061	1.01869	1.21899	0.0151378	0.0138393	0.048257
240	1.22303	1.03898	1.13946	0.0155927	0.0143467	0.041243
244	1.24973	1.03896	1.12387	0.0161235	0.0145341	0.0485044
248	1.21145	1.03758	1.01521	0.0143821	0.0142876	0.0458547
252	1.23795	1.00534	1.18581	0.0162132	0.0148643	0.0459687
256	1.24547	1.00078	1.22633	0.0156465	0.0146141	0.0485974
260	1.25158	0.993925	1.21373	0.0157395	0.0146782	0.0477927
264	1.24753	1.00389	1.07597	0.015216	0.0127934	0.0372876
268	1.23843	1.00306	1.17195	0.0160372	0.0137133	0.0420688
272	1.26096	1.00135	1.0408	0.0152612	0.0144181	0.0466915
276	1.23568	0.991273	1.25311	0.0143512	0.0130462	0.0450056
280	1.20914	1.00596	1.13084	0.0142038	0.013531	0.0474056
284	1.28214	0.979866	1.14261	0.0165304	0.0134965	0.0500649
288	1.25097	0.990408	1.09603	0.0142522	0.0135462	0.0467425
292	1.24579	0.99719	1.14397	0.0143516	0.0129575	0.041378
296	1.2191	1.00916	1.12188	0.0150103	0.0134647	0.0413044
300	1.22008	0.993392	1.21211	0.0144855	0.0131279	0.0429888
304	1.25454	0.979037	1.07423	0.014147	0.0126267	0.0416457
308	1.19391	0.984618	1.18901	0.0133822	0.0132398	0.036457
312	1.23746	0.963394	1.18769	0.0144309	0.0136216	0.0461961
316	1.2185	0.998674	1.12479	0.0148578	0.0140593	0.0467109
320	1.21407	0.971899	1.14168	0.0144675	0.0131907	0.0423996
324	1.24256	0.981858	1.19953	0.0145618	0.0137603	0.0471222
328	1.22399	0.974717	1.18847	0.0147105	0.0136418	0.0491992
