12	0.0803491	0.0432
16	0.0773732	0.036821
20	0.0771311	0.0382587
24	0.0710876	0.0467524
28	0.0768413	0.0344346
32	0.0713919	0.0362821
36	0.0721698	0.0340218
40	0.0720904	0.034395
44	0.0709428	0.0359959
48	0.0677174	0.0391682
52	0.0670955	0.0412102
56	0.0726047	0.0328194
60	0.0741203	0.0281088
64	0.0665985	0.0389155
68	0.0703548	0.0385515
72	0.0693652	0.034592
76	0.0681345	0.0360721
80	0.0641079	0.0381886
84	0.0664447	0.0363795
88	0.067746	0.037953
92	0.0684908	0.0363985
96	0.0661433	0.0349055
100	0.0675493	0.0341414
104	0.0671857	0.0342305
108	0.0657178	0.0355646
112	0.0683954	0.0349821
116	0.0650333	0.0368987
120	0.0659852	0.0360789
124	0.0649435	0.0382302
128	0.0678946	0.0343485
132	0.0650719	0.0344816
136	0.0633352	0.0345059
140	0.0639582	0.0354935
144	0.0638978	0.0364292
148	0.0633624	0.0335189
152	0.0655814	0.0340812
156	0.0625614	0.0354745
160	0.0637716	0.0358324
164	0.0620536	0.0394982
168	0.0630257	0.0372977
172	0.0633385	0.0369174
176	0.0655713	0.0337621
180	0.068031	0.0333027
184	0.0656785	0.0322425
188	0.0629598	0.0353918
192	0.070106	0.0317612
196	0.0629913	0.0351724
200	0.0662705	0.0341549
204	0.0625227	0.0388695
208	0.0641671	0.0334708
212	0.0619079	0.0340788
216	0.0598657	0.0361524
220	0.0650471	0.0326223
224	0.063991	0.0331908
228	0.060807	0.0353819
232	0.0665715	0.0308188
236	0.0639324	0.0347395
240	0.0653427	0.0330066
244	0.0650478	0.0333125
248	0.0613002	0.0372866
252	0.062352	0.0361498
256	0.0638436	0.033282
260	0.0645453	0.0328085
264	0.0614418	0.0316192
268	0.0619695	0.0321474
272	0.0616206	0.0360087
276	0.0624195	0.0351694
280	0.0611676	0.0348506
284	0.0653713	0.034862
288	0.0641341	0.0342583
292	0.0635809	0.0353551
296	0.0642225	0.033597
300	0.0597786	0.0374674
304	0.0613495	0.0413677
308	0.0620853	0.0361198
312	0.062924	0.0333834
316	0.0648571	0.0322848
320	0.0610578	0.035893
324	0.0619067	0.0345435
328	0.059706	0.0373167
332	0.0588461	0.0374486
336	0.0607909	0.0344502
340	0.0605066	0.0329489
344	0.0616448	0.0320063
348	0.0626612	0.0304704
